id,category,variant_name,type,pattern,scenario,impact,example
8048,Liquidity draining,Liquidity draining Variant 48,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #48: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8049,Liquidity draining,Liquidity draining Variant 49,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #49: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8050,Liquidity draining,Liquidity draining Variant 50,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #50: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8051,Liquidity draining,Liquidity draining Variant 51,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #51: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8052,Liquidity draining,Liquidity draining Variant 52,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #52: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8053,Liquidity draining,Liquidity draining Variant 53,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #53: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8054,Liquidity draining,Liquidity draining Variant 54,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #54: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8055,Liquidity draining,Liquidity draining Variant 55,Reward farming loop,LP shares mispriced,Liquidity draining variant #55: Reward farming loop caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8056,Liquidity draining,Liquidity draining Variant 56,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #56: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8057,Liquidity draining,Liquidity draining Variant 57,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #57: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8058,Liquidity draining,Liquidity draining Variant 58,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #58: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8059,Liquidity draining,Liquidity draining Variant 59,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #59: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8060,Liquidity draining,Liquidity draining Variant 60,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #60: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8061,Liquidity draining,Liquidity draining Variant 61,Reward farming loop,LP shares mispriced,Liquidity draining variant #61: Reward farming loop caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8062,Liquidity draining,Liquidity draining Variant 62,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #62: Reward farming loop caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8063,Liquidity draining,Liquidity draining Variant 63,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #63: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8064,Liquidity draining,Liquidity draining Variant 64,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #64: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8065,Liquidity draining,Liquidity draining Variant 65,Reward farming loop,LP shares mispriced,Liquidity draining variant #65: Reward farming loop caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8066,Liquidity draining,Liquidity draining Variant 66,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #66: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8067,Liquidity draining,Liquidity draining Variant 67,Reward farming loop,Reward not capped properly,Liquidity draining variant #67: Reward farming loop caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8068,Liquidity draining,Liquidity draining Variant 68,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #68: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8069,Liquidity draining,Liquidity draining Variant 69,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #69: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8070,Liquidity draining,Liquidity draining Variant 70,Reward farming loop,LP shares mispriced,Liquidity draining variant #70: Reward farming loop caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8071,Liquidity draining,Liquidity draining Variant 71,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #71: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8072,Liquidity draining,Liquidity draining Variant 72,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #72: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8073,Liquidity draining,Liquidity draining Variant 73,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #73: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8074,Liquidity draining,Liquidity draining Variant 74,Reward farming loop,LP shares mispriced,Liquidity draining variant #74: Reward farming loop caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8075,Liquidity draining,Liquidity draining Variant 75,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #75: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8076,Liquidity draining,Liquidity draining Variant 76,Reward farming loop,Reward not capped properly,Liquidity draining variant #76: Reward farming loop caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8077,Liquidity draining,Liquidity draining Variant 77,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #77: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8078,Liquidity draining,Liquidity draining Variant 78,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #78: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8079,Liquidity draining,Liquidity draining Variant 79,Reward farming loop,LP shares mispriced,Liquidity draining variant #79: Reward farming loop caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8080,Liquidity draining,Liquidity draining Variant 80,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #80: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8081,Liquidity draining,Liquidity draining Variant 81,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #81: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8082,Liquidity draining,Liquidity draining Variant 82,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #82: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8083,Liquidity draining,Liquidity draining Variant 83,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #83: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8084,Liquidity draining,Liquidity draining Variant 84,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #84: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8085,Liquidity draining,Liquidity draining Variant 85,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #85: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8086,Liquidity draining,Liquidity draining Variant 86,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #86: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8087,Liquidity draining,Liquidity draining Variant 87,Reward farming loop,Reward not capped properly,Liquidity draining variant #87: Reward farming loop caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8088,Liquidity draining,Liquidity draining Variant 88,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #88: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8089,Liquidity draining,Liquidity draining Variant 89,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #89: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8090,Liquidity draining,Liquidity draining Variant 90,Reward farming loop,LP shares mispriced,Liquidity draining variant #90: Reward farming loop caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8091,Liquidity draining,Liquidity draining Variant 91,Reward farming loop,LP shares mispriced,Liquidity draining variant #91: Reward farming loop caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8092,Liquidity draining,Liquidity draining Variant 92,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #92: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8093,Liquidity draining,Liquidity draining Variant 93,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #93: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8094,Liquidity draining,Liquidity draining Variant 94,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #94: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8095,Liquidity draining,Liquidity draining Variant 95,Reward farming loop,Reward not capped properly,Liquidity draining variant #95: Reward farming loop caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8096,Liquidity draining,Liquidity draining Variant 96,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #96: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8097,Liquidity draining,Liquidity draining Variant 97,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #97: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8098,Liquidity draining,Liquidity draining Variant 98,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #98: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8099,Liquidity draining,Liquidity draining Variant 99,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #99: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8100,Liquidity draining,Liquidity draining Variant 100,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #100: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8101,Liquidity draining,Liquidity draining Variant 101,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #101: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8102,Liquidity draining,Liquidity draining Variant 102,Reward farming loop,Reward not capped properly,Liquidity draining variant #102: Reward farming loop caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8103,Liquidity draining,Liquidity draining Variant 103,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #103: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8104,Liquidity draining,Liquidity draining Variant 104,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #104: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8105,Liquidity draining,Liquidity draining Variant 105,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #105: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8106,Liquidity draining,Liquidity draining Variant 106,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #106: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8107,Liquidity draining,Liquidity draining Variant 107,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #107: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8108,Liquidity draining,Liquidity draining Variant 108,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #108: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8109,Liquidity draining,Liquidity draining Variant 109,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #109: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8110,Liquidity draining,Liquidity draining Variant 110,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #110: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8111,Liquidity draining,Liquidity draining Variant 111,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #111: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8112,Liquidity draining,Liquidity draining Variant 112,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #112: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8113,Liquidity draining,Liquidity draining Variant 113,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #113: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8114,Liquidity draining,Liquidity draining Variant 114,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #114: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8115,Liquidity draining,Liquidity draining Variant 115,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #115: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8116,Liquidity draining,Liquidity draining Variant 116,Reward farming loop,Reward not capped properly,Liquidity draining variant #116: Reward farming loop caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8117,Liquidity draining,Liquidity draining Variant 117,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #117: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8118,Liquidity draining,Liquidity draining Variant 118,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #118: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8119,Liquidity draining,Liquidity draining Variant 119,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #119: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8120,Liquidity draining,Liquidity draining Variant 120,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #120: Reward farming loop caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8121,Liquidity draining,Liquidity draining Variant 121,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #121: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8122,Liquidity draining,Liquidity draining Variant 122,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #122: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8123,Liquidity draining,Liquidity draining Variant 123,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #123: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8124,Liquidity draining,Liquidity draining Variant 124,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #124: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8125,Liquidity draining,Liquidity draining Variant 125,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #125: Reward farming loop caused by Zero liquidity check missing. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8126,Liquidity draining,Liquidity draining Variant 126,Reward farming loop,Reward not capped properly,Liquidity draining variant #126: Reward farming loop caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8127,Liquidity draining,Liquidity draining Variant 127,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #127: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8128,Liquidity draining,Liquidity draining Variant 128,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #128: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8129,Liquidity draining,Liquidity draining Variant 129,Reward farming loop,Reward not capped properly,Liquidity draining variant #129: Reward farming loop caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8130,Liquidity draining,Liquidity draining Variant 130,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #130: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8131,Liquidity draining,Liquidity draining Variant 131,Reward farming loop,Reward not capped properly,Liquidity draining variant #131: Reward farming loop caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8132,Liquidity draining,Liquidity draining Variant 132,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #132: Reward farming loop caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8133,Liquidity draining,Liquidity draining Variant 133,Reward farming loop,Reward not capped properly,Liquidity draining variant #133: Reward farming loop caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8134,Liquidity draining,Liquidity draining Variant 134,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #134: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8135,Liquidity draining,Liquidity draining Variant 135,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #135: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8136,Liquidity draining,Liquidity draining Variant 136,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #136: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8137,Liquidity draining,Liquidity draining Variant 137,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #137: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8138,Liquidity draining,Liquidity draining Variant 138,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #138: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8139,Liquidity draining,Liquidity draining Variant 139,Reward farming loop,Reward not capped properly,Liquidity draining variant #139: Reward farming loop caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8140,Liquidity draining,Liquidity draining Variant 140,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #140: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8141,Liquidity draining,Liquidity draining Variant 141,Reward farming loop,LP shares mispriced,Liquidity draining variant #141: Reward farming loop caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8142,Liquidity draining,Liquidity draining Variant 142,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #142: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8143,Liquidity draining,Liquidity draining Variant 143,Reward farming loop,LP shares mispriced,Liquidity draining variant #143: Reward farming loop caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8144,Liquidity draining,Liquidity draining Variant 144,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #144: Reward farming loop caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8145,Liquidity draining,Liquidity draining Variant 145,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #145: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8146,Liquidity draining,Liquidity draining Variant 146,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #146: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8147,Liquidity draining,Liquidity draining Variant 147,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #147: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8148,Liquidity draining,Liquidity draining Variant 148,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #148: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8149,Liquidity draining,Liquidity draining Variant 149,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #149: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8150,Liquidity draining,Liquidity draining Variant 150,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #150: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8151,Liquidity draining,Liquidity draining Variant 151,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #151: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8152,Liquidity draining,Liquidity draining Variant 152,Pool drain via withdraw bug,Reward not capped properly,Liquidity draining variant #152: Pool drain via withdraw bug caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8153,Liquidity draining,Liquidity draining Variant 153,Reward farming loop,LP shares mispriced,Liquidity draining variant #153: Reward farming loop caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
8154,Liquidity draining,Liquidity draining Variant 154,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #154: Reward farming loop caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8155,Liquidity draining,Liquidity draining Variant 155,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #155: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8156,Liquidity draining,Liquidity draining Variant 156,Reward farming loop,Reward not capped properly,Liquidity draining variant #156: Reward farming loop caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8157,Liquidity draining,Liquidity draining Variant 157,Pool drain via withdraw bug,LP shares mispriced,Liquidity draining variant #157: Pool drain via withdraw bug caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Depositing dust to harvest outsized rewards.
8158,Liquidity draining,Liquidity draining Variant 158,Asymmetric deposit exploit,Reward not capped properly,Liquidity draining variant #158: Asymmetric deposit exploit caused by Reward not capped properly. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8159,Liquidity draining,Liquidity draining Variant 159,Asymmetric deposit exploit,Zero liquidity check missing,Liquidity draining variant #159: Asymmetric deposit exploit caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Withdraw uses wrong share formula.
8160,Liquidity draining,Liquidity draining Variant 160,Pool drain via withdraw bug,Zero liquidity check missing,Liquidity draining variant #160: Pool drain via withdraw bug caused by Zero liquidity check missing. Exploited to infinite farming loop.,Infinite farming loop,Depositing dust to harvest outsized rewards.
8161,Liquidity draining,Liquidity draining Variant 161,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #161: Reward farming loop caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Withdraw uses wrong share formula.
8162,Liquidity draining,Liquidity draining Variant 162,Reward farming loop,Zero liquidity check missing,Liquidity draining variant #162: Reward farming loop caused by Zero liquidity check missing. Exploited to drain of tvl.,Drain of TVL,Depositing dust to harvest outsized rewards.
8163,Liquidity draining,Liquidity draining Variant 163,Asymmetric deposit exploit,LP shares mispriced,Liquidity draining variant #163: Asymmetric deposit exploit caused by LP shares mispriced. Exploited to lp tokens devalued.,LP tokens devalued,Withdraw uses wrong share formula.
