id,category,variant_name,type,pattern,scenario,impact,example
3296,Proposal manipulation,Proposal manipulation Variant 896,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #896: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3297,Proposal manipulation,Proposal manipulation Variant 897,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #897: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3298,Proposal manipulation,Proposal manipulation Variant 898,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #898: Proposal parameter injection resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3299,Proposal manipulation,Proposal manipulation Variant 899,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #899: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3300,Proposal manipulation,Proposal manipulation Variant 900,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #900: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3301,Proposal manipulation,Proposal manipulation Variant 901,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #901: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3302,Proposal manipulation,Proposal manipulation Variant 902,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #902: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3303,Proposal manipulation,Proposal manipulation Variant 903,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #903: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3304,Proposal manipulation,Proposal manipulation Variant 904,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #904: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3305,Proposal manipulation,Proposal manipulation Variant 905,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #905: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3306,Proposal manipulation,Proposal manipulation Variant 906,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #906: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3307,Proposal manipulation,Proposal manipulation Variant 907,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #907: Proposal parameter injection resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3308,Proposal manipulation,Proposal manipulation Variant 908,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #908: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3309,Proposal manipulation,Proposal manipulation Variant 909,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #909: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3310,Proposal manipulation,Proposal manipulation Variant 910,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #910: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3311,Proposal manipulation,Proposal manipulation Variant 911,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #911: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3312,Proposal manipulation,Proposal manipulation Variant 912,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #912: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3313,Proposal manipulation,Proposal manipulation Variant 913,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #913: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3314,Proposal manipulation,Proposal manipulation Variant 914,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #914: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3315,Proposal manipulation,Proposal manipulation Variant 915,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #915: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3316,Proposal manipulation,Proposal manipulation Variant 916,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #916: Proposal parameter injection resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3317,Proposal manipulation,Proposal manipulation Variant 917,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #917: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3318,Proposal manipulation,Proposal manipulation Variant 918,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #918: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3319,Proposal manipulation,Proposal manipulation Variant 919,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #919: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3320,Proposal manipulation,Proposal manipulation Variant 920,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #920: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3321,Proposal manipulation,Proposal manipulation Variant 921,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #921: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3322,Proposal manipulation,Proposal manipulation Variant 922,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #922: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3323,Proposal manipulation,Proposal manipulation Variant 923,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #923: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3324,Proposal manipulation,Proposal manipulation Variant 924,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #924: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3325,Proposal manipulation,Proposal manipulation Variant 925,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #925: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3326,Proposal manipulation,Proposal manipulation Variant 926,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #926: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3327,Proposal manipulation,Proposal manipulation Variant 927,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #927: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3328,Proposal manipulation,Proposal manipulation Variant 928,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #928: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3329,Proposal manipulation,Proposal manipulation Variant 929,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #929: Proposal parameter injection resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3330,Proposal manipulation,Proposal manipulation Variant 930,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #930: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3331,Proposal manipulation,Proposal manipulation Variant 931,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #931: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3332,Proposal manipulation,Proposal manipulation Variant 932,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #932: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3333,Proposal manipulation,Proposal manipulation Variant 933,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #933: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3334,Proposal manipulation,Proposal manipulation Variant 934,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #934: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3335,Proposal manipulation,Proposal manipulation Variant 935,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #935: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3336,Proposal manipulation,Proposal manipulation Variant 936,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #936: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3337,Proposal manipulation,Proposal manipulation Variant 937,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #937: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3338,Proposal manipulation,Proposal manipulation Variant 938,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #938: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3339,Proposal manipulation,Proposal manipulation Variant 939,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #939: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3340,Proposal manipulation,Proposal manipulation Variant 940,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #940: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3341,Proposal manipulation,Proposal manipulation Variant 941,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #941: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3342,Proposal manipulation,Proposal manipulation Variant 942,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #942: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3343,Proposal manipulation,Proposal manipulation Variant 943,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #943: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3344,Proposal manipulation,Proposal manipulation Variant 944,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #944: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3345,Proposal manipulation,Proposal manipulation Variant 945,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #945: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3346,Proposal manipulation,Proposal manipulation Variant 946,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #946: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3347,Proposal manipulation,Proposal manipulation Variant 947,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #947: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3348,Proposal manipulation,Proposal manipulation Variant 948,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #948: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3349,Proposal manipulation,Proposal manipulation Variant 949,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #949: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3350,Proposal manipulation,Proposal manipulation Variant 950,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #950: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3351,Proposal manipulation,Proposal manipulation Variant 951,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #951: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3352,Proposal manipulation,Proposal manipulation Variant 952,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #952: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3353,Proposal manipulation,Proposal manipulation Variant 953,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #953: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3354,Proposal manipulation,Proposal manipulation Variant 954,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #954: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3355,Proposal manipulation,Proposal manipulation Variant 955,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #955: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3356,Proposal manipulation,Proposal manipulation Variant 956,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #956: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3357,Proposal manipulation,Proposal manipulation Variant 957,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #957: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3358,Proposal manipulation,Proposal manipulation Variant 958,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #958: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3359,Proposal manipulation,Proposal manipulation Variant 959,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #959: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3360,Proposal manipulation,Proposal manipulation Variant 960,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #960: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3361,Proposal manipulation,Proposal manipulation Variant 961,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #961: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3362,Proposal manipulation,Proposal manipulation Variant 962,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #962: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3363,Proposal manipulation,Proposal manipulation Variant 963,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #963: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3364,Proposal manipulation,Proposal manipulation Variant 964,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #964: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3365,Proposal manipulation,Proposal manipulation Variant 965,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #965: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3366,Proposal manipulation,Proposal manipulation Variant 966,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #966: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3367,Proposal manipulation,Proposal manipulation Variant 967,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #967: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3368,Proposal manipulation,Proposal manipulation Variant 968,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #968: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3369,Proposal manipulation,Proposal manipulation Variant 969,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #969: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3370,Proposal manipulation,Proposal manipulation Variant 970,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #970: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3371,Proposal manipulation,Proposal manipulation Variant 971,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #971: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3372,Proposal manipulation,Proposal manipulation Variant 972,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #972: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3373,Proposal manipulation,Proposal manipulation Variant 973,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #973: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3374,Proposal manipulation,Proposal manipulation Variant 974,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #974: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3375,Proposal manipulation,Proposal manipulation Variant 975,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #975: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3376,Proposal manipulation,Proposal manipulation Variant 976,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #976: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3377,Proposal manipulation,Proposal manipulation Variant 977,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #977: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3378,Proposal manipulation,Proposal manipulation Variant 978,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #978: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3379,Proposal manipulation,Proposal manipulation Variant 979,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #979: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3380,Proposal manipulation,Proposal manipulation Variant 980,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #980: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3381,Proposal manipulation,Proposal manipulation Variant 981,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #981: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3382,Proposal manipulation,Proposal manipulation Variant 982,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #982: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3383,Proposal manipulation,Proposal manipulation Variant 983,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #983: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3384,Proposal manipulation,Proposal manipulation Variant 984,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #984: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3385,Proposal manipulation,Proposal manipulation Variant 985,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #985: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3386,Proposal manipulation,Proposal manipulation Variant 986,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #986: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3387,Proposal manipulation,Proposal manipulation Variant 987,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #987: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3388,Proposal manipulation,Proposal manipulation Variant 988,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #988: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3389,Proposal manipulation,Proposal manipulation Variant 989,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #989: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3390,Proposal manipulation,Proposal manipulation Variant 990,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #990: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3391,Proposal manipulation,Proposal manipulation Variant 991,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #991: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3392,Proposal manipulation,Proposal manipulation Variant 992,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #992: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3393,Proposal manipulation,Proposal manipulation Variant 993,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #993: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3394,Proposal manipulation,Proposal manipulation Variant 994,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #994: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3395,Proposal manipulation,Proposal manipulation Variant 995,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #995: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3396,Proposal manipulation,Proposal manipulation Variant 996,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #996: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3397,Proposal manipulation,Proposal manipulation Variant 997,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #997: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
