id,category,variant_name,type,pattern,scenario,impact,example
5818,Nonce handling bugs,Nonce handling bugs Variant 818,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #818: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5819,Nonce handling bugs,Nonce handling bugs Variant 819,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #819: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5820,Nonce handling bugs,Nonce handling bugs Variant 820,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #820: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5821,Nonce handling bugs,Nonce handling bugs Variant 821,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #821: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5822,Nonce handling bugs,Nonce handling bugs Variant 822,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #822: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5823,Nonce handling bugs,Nonce handling bugs Variant 823,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #823: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5824,Nonce handling bugs,Nonce handling bugs Variant 824,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #824: Nonce desync caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5825,Nonce handling bugs,Nonce handling bugs Variant 825,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #825: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5826,Nonce handling bugs,Nonce handling bugs Variant 826,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #826: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5827,Nonce handling bugs,Nonce handling bugs Variant 827,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #827: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5828,Nonce handling bugs,Nonce handling bugs Variant 828,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #828: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5829,Nonce handling bugs,Nonce handling bugs Variant 829,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #829: Nonce desync caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5830,Nonce handling bugs,Nonce handling bugs Variant 830,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #830: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5831,Nonce handling bugs,Nonce handling bugs Variant 831,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #831: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5832,Nonce handling bugs,Nonce handling bugs Variant 832,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #832: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5833,Nonce handling bugs,Nonce handling bugs Variant 833,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #833: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5834,Nonce handling bugs,Nonce handling bugs Variant 834,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #834: Nonce desync caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5835,Nonce handling bugs,Nonce handling bugs Variant 835,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #835: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5836,Nonce handling bugs,Nonce handling bugs Variant 836,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #836: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5837,Nonce handling bugs,Nonce handling bugs Variant 837,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #837: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5838,Nonce handling bugs,Nonce handling bugs Variant 838,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #838: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5839,Nonce handling bugs,Nonce handling bugs Variant 839,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #839: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5840,Nonce handling bugs,Nonce handling bugs Variant 840,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #840: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5841,Nonce handling bugs,Nonce handling bugs Variant 841,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #841: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5842,Nonce handling bugs,Nonce handling bugs Variant 842,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #842: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5843,Nonce handling bugs,Nonce handling bugs Variant 843,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #843: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5844,Nonce handling bugs,Nonce handling bugs Variant 844,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #844: Nonce desync caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5845,Nonce handling bugs,Nonce handling bugs Variant 845,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #845: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5846,Nonce handling bugs,Nonce handling bugs Variant 846,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #846: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5847,Nonce handling bugs,Nonce handling bugs Variant 847,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #847: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5848,Nonce handling bugs,Nonce handling bugs Variant 848,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #848: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5849,Nonce handling bugs,Nonce handling bugs Variant 849,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #849: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5850,Nonce handling bugs,Nonce handling bugs Variant 850,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #850: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5851,Nonce handling bugs,Nonce handling bugs Variant 851,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #851: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5852,Nonce handling bugs,Nonce handling bugs Variant 852,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #852: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5853,Nonce handling bugs,Nonce handling bugs Variant 853,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #853: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5854,Nonce handling bugs,Nonce handling bugs Variant 854,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #854: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5855,Nonce handling bugs,Nonce handling bugs Variant 855,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #855: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5856,Nonce handling bugs,Nonce handling bugs Variant 856,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #856: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5857,Nonce handling bugs,Nonce handling bugs Variant 857,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #857: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5858,Nonce handling bugs,Nonce handling bugs Variant 858,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #858: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5859,Nonce handling bugs,Nonce handling bugs Variant 859,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #859: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5860,Nonce handling bugs,Nonce handling bugs Variant 860,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #860: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5861,Nonce handling bugs,Nonce handling bugs Variant 861,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #861: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5862,Nonce handling bugs,Nonce handling bugs Variant 862,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #862: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5863,Nonce handling bugs,Nonce handling bugs Variant 863,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #863: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5864,Nonce handling bugs,Nonce handling bugs Variant 864,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #864: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5865,Nonce handling bugs,Nonce handling bugs Variant 865,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #865: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5866,Nonce handling bugs,Nonce handling bugs Variant 866,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #866: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5867,Nonce handling bugs,Nonce handling bugs Variant 867,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #867: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5868,Nonce handling bugs,Nonce handling bugs Variant 868,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #868: Nonce desync caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5869,Nonce handling bugs,Nonce handling bugs Variant 869,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #869: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5870,Nonce handling bugs,Nonce handling bugs Variant 870,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #870: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5871,Nonce handling bugs,Nonce handling bugs Variant 871,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #871: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5872,Nonce handling bugs,Nonce handling bugs Variant 872,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #872: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5873,Nonce handling bugs,Nonce handling bugs Variant 873,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #873: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5874,Nonce handling bugs,Nonce handling bugs Variant 874,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #874: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5875,Nonce handling bugs,Nonce handling bugs Variant 875,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #875: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5876,Nonce handling bugs,Nonce handling bugs Variant 876,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #876: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5877,Nonce handling bugs,Nonce handling bugs Variant 877,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #877: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5878,Nonce handling bugs,Nonce handling bugs Variant 878,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #878: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5879,Nonce handling bugs,Nonce handling bugs Variant 879,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #879: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5880,Nonce handling bugs,Nonce handling bugs Variant 880,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #880: Nonce desync caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5881,Nonce handling bugs,Nonce handling bugs Variant 881,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #881: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5882,Nonce handling bugs,Nonce handling bugs Variant 882,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #882: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5883,Nonce handling bugs,Nonce handling bugs Variant 883,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #883: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5884,Nonce handling bugs,Nonce handling bugs Variant 884,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #884: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5885,Nonce handling bugs,Nonce handling bugs Variant 885,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #885: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5886,Nonce handling bugs,Nonce handling bugs Variant 886,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #886: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5887,Nonce handling bugs,Nonce handling bugs Variant 887,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #887: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5888,Nonce handling bugs,Nonce handling bugs Variant 888,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #888: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5889,Nonce handling bugs,Nonce handling bugs Variant 889,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #889: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5890,Nonce handling bugs,Nonce handling bugs Variant 890,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #890: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5891,Nonce handling bugs,Nonce handling bugs Variant 891,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #891: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5892,Nonce handling bugs,Nonce handling bugs Variant 892,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #892: Nonce desync caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5893,Nonce handling bugs,Nonce handling bugs Variant 893,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #893: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5894,Nonce handling bugs,Nonce handling bugs Variant 894,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #894: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5895,Nonce handling bugs,Nonce handling bugs Variant 895,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #895: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5896,Nonce handling bugs,Nonce handling bugs Variant 896,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #896: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5897,Nonce handling bugs,Nonce handling bugs Variant 897,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #897: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5898,Nonce handling bugs,Nonce handling bugs Variant 898,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #898: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5899,Nonce handling bugs,Nonce handling bugs Variant 899,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #899: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5900,Nonce handling bugs,Nonce handling bugs Variant 900,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #900: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5901,Nonce handling bugs,Nonce handling bugs Variant 901,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #901: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5902,Nonce handling bugs,Nonce handling bugs Variant 902,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #902: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5903,Nonce handling bugs,Nonce handling bugs Variant 903,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #903: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5904,Nonce handling bugs,Nonce handling bugs Variant 904,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #904: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5905,Nonce handling bugs,Nonce handling bugs Variant 905,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #905: Nonce desync caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5906,Nonce handling bugs,Nonce handling bugs Variant 906,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #906: Nonce desync caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5907,Nonce handling bugs,Nonce handling bugs Variant 907,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #907: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5908,Nonce handling bugs,Nonce handling bugs Variant 908,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #908: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5909,Nonce handling bugs,Nonce handling bugs Variant 909,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #909: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5910,Nonce handling bugs,Nonce handling bugs Variant 910,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #910: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5911,Nonce handling bugs,Nonce handling bugs Variant 911,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #911: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5912,Nonce handling bugs,Nonce handling bugs Variant 912,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #912: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5913,Nonce handling bugs,Nonce handling bugs Variant 913,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #913: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5914,Nonce handling bugs,Nonce handling bugs Variant 914,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #914: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5915,Nonce handling bugs,Nonce handling bugs Variant 915,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #915: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5916,Nonce handling bugs,Nonce handling bugs Variant 916,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #916: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5917,Nonce handling bugs,Nonce handling bugs Variant 917,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #917: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5918,Nonce handling bugs,Nonce handling bugs Variant 918,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #918: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5919,Nonce handling bugs,Nonce handling bugs Variant 919,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #919: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5920,Nonce handling bugs,Nonce handling bugs Variant 920,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #920: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5921,Nonce handling bugs,Nonce handling bugs Variant 921,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #921: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5922,Nonce handling bugs,Nonce handling bugs Variant 922,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #922: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5923,Nonce handling bugs,Nonce handling bugs Variant 923,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #923: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5924,Nonce handling bugs,Nonce handling bugs Variant 924,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #924: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
