id,category,variant_name,type,pattern,scenario,impact,example
58748,Web2 Backend,Web2 Backend Variant 6748,Invalid validation,State not checked,Web2 Backend variant #6748: Invalid validation caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58749,Web2 Backend,Web2 Backend Variant 6749,Logic flaw,Wrong assumption,Web2 Backend variant #6749: Logic flaw caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58750,Web2 Backend,Web2 Backend Variant 6750,Unexpected state,Missing boundary check,Web2 Backend variant #6750: Unexpected state caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
58751,Web2 Backend,Web2 Backend Variant 6751,Race issue,Missing boundary check,Web2 Backend variant #6751: Race issue caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
58752,Web2 Backend,Web2 Backend Variant 6752,Logic flaw,Input not validated,Web2 Backend variant #6752: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58753,Web2 Backend,Web2 Backend Variant 6753,Incorrect assumption,Invalid state transition,Web2 Backend variant #6753: Incorrect assumption caused by Invalid state transition. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58754,Web2 Backend,Web2 Backend Variant 6754,Unexpected state,Input not validated,Web2 Backend variant #6754: Unexpected state caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
58755,Web2 Backend,Web2 Backend Variant 6755,Incorrect assumption,State not checked,Web2 Backend variant #6755: Incorrect assumption caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
58756,Web2 Backend,Web2 Backend Variant 6756,Unexpected state,Incorrect signature,Web2 Backend variant #6756: Unexpected state caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
58757,Web2 Backend,Web2 Backend Variant 6757,Race issue,Invalid state transition,Web2 Backend variant #6757: Race issue caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58758,Web2 Backend,Web2 Backend Variant 6758,Unexpected state,State not checked,Web2 Backend variant #6758: Unexpected state caused by State not checked. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58759,Web2 Backend,Web2 Backend Variant 6759,Race issue,Incorrect signature,Web2 Backend variant #6759: Race issue caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58760,Web2 Backend,Web2 Backend Variant 6760,Logic flaw,Wrong assumption,Web2 Backend variant #6760: Logic flaw caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
58761,Web2 Backend,Web2 Backend Variant 6761,Invalid validation,State not checked,Web2 Backend variant #6761: Invalid validation caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58762,Web2 Backend,Web2 Backend Variant 6762,Logic flaw,Input not validated,Web2 Backend variant #6762: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58763,Web2 Backend,Web2 Backend Variant 6763,Logic flaw,Incorrect signature,Web2 Backend variant #6763: Logic flaw caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
58764,Web2 Backend,Web2 Backend Variant 6764,Unexpected state,State not checked,Web2 Backend variant #6764: Unexpected state caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
58765,Web2 Backend,Web2 Backend Variant 6765,Missing guard,State not checked,Web2 Backend variant #6765: Missing guard caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
58766,Web2 Backend,Web2 Backend Variant 6766,Race issue,Invalid state transition,Web2 Backend variant #6766: Race issue caused by Invalid state transition. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58767,Web2 Backend,Web2 Backend Variant 6767,Incorrect assumption,Wrong assumption,Web2 Backend variant #6767: Incorrect assumption caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58768,Web2 Backend,Web2 Backend Variant 6768,Race issue,Missing boundary check,Web2 Backend variant #6768: Race issue caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58769,Web2 Backend,Web2 Backend Variant 6769,Race issue,Missing boundary check,Web2 Backend variant #6769: Race issue caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
58770,Web2 Backend,Web2 Backend Variant 6770,Logic flaw,Missing boundary check,Web2 Backend variant #6770: Logic flaw caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58771,Web2 Backend,Web2 Backend Variant 6771,Invalid validation,Missing boundary check,Web2 Backend variant #6771: Invalid validation caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
58772,Web2 Backend,Web2 Backend Variant 6772,Race issue,Wrong assumption,Web2 Backend variant #6772: Race issue caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58773,Web2 Backend,Web2 Backend Variant 6773,Incorrect assumption,Input not validated,Web2 Backend variant #6773: Incorrect assumption caused by Input not validated. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
58774,Web2 Backend,Web2 Backend Variant 6774,Race issue,Wrong assumption,Web2 Backend variant #6774: Race issue caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58775,Web2 Backend,Web2 Backend Variant 6775,Incorrect assumption,Input not validated,Web2 Backend variant #6775: Incorrect assumption caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58776,Web2 Backend,Web2 Backend Variant 6776,Logic flaw,Wrong assumption,Web2 Backend variant #6776: Logic flaw caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
58777,Web2 Backend,Web2 Backend Variant 6777,Race issue,State not checked,Web2 Backend variant #6777: Race issue caused by State not checked. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58778,Web2 Backend,Web2 Backend Variant 6778,Race issue,Missing boundary check,Web2 Backend variant #6778: Race issue caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58779,Web2 Backend,Web2 Backend Variant 6779,Race issue,Input not validated,Web2 Backend variant #6779: Race issue caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
58780,Web2 Backend,Web2 Backend Variant 6780,Invalid validation,Input not validated,Web2 Backend variant #6780: Invalid validation caused by Input not validated. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58781,Web2 Backend,Web2 Backend Variant 6781,Incorrect assumption,Input not validated,Web2 Backend variant #6781: Incorrect assumption caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
58782,Web2 Backend,Web2 Backend Variant 6782,Missing guard,Missing boundary check,Web2 Backend variant #6782: Missing guard caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58783,Web2 Backend,Web2 Backend Variant 6783,Unexpected state,Incorrect signature,Web2 Backend variant #6783: Unexpected state caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58784,Web2 Backend,Web2 Backend Variant 6784,Logic flaw,Invalid state transition,Web2 Backend variant #6784: Logic flaw caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58785,Web2 Backend,Web2 Backend Variant 6785,Incorrect assumption,Invalid state transition,Web2 Backend variant #6785: Incorrect assumption caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58786,Web2 Backend,Web2 Backend Variant 6786,Logic flaw,State not checked,Web2 Backend variant #6786: Logic flaw caused by State not checked. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58787,Web2 Backend,Web2 Backend Variant 6787,Race issue,Incorrect signature,Web2 Backend variant #6787: Race issue caused by Incorrect signature. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
58788,Web2 Backend,Web2 Backend Variant 6788,Unexpected state,Input not validated,Web2 Backend variant #6788: Unexpected state caused by Input not validated. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58789,Web2 Backend,Web2 Backend Variant 6789,Unexpected state,Wrong assumption,Web2 Backend variant #6789: Unexpected state caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58790,Web2 Backend,Web2 Backend Variant 6790,Race issue,Invalid state transition,Web2 Backend variant #6790: Race issue caused by Invalid state transition. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
58791,Web2 Backend,Web2 Backend Variant 6791,Invalid validation,Missing boundary check,Web2 Backend variant #6791: Invalid validation caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58792,Web2 Backend,Web2 Backend Variant 6792,Unexpected state,State not checked,Web2 Backend variant #6792: Unexpected state caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
58793,Web2 Backend,Web2 Backend Variant 6793,Missing guard,Missing boundary check,Web2 Backend variant #6793: Missing guard caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58794,Web2 Backend,Web2 Backend Variant 6794,Incorrect assumption,Incorrect signature,Web2 Backend variant #6794: Incorrect assumption caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
58795,Web2 Backend,Web2 Backend Variant 6795,Missing guard,Incorrect signature,Web2 Backend variant #6795: Missing guard caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58796,Web2 Backend,Web2 Backend Variant 6796,Unexpected state,Missing boundary check,Web2 Backend variant #6796: Unexpected state caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58797,Web2 Backend,Web2 Backend Variant 6797,Unexpected state,Wrong assumption,Web2 Backend variant #6797: Unexpected state caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58798,Web2 Backend,Web2 Backend Variant 6798,Race issue,Wrong assumption,Web2 Backend variant #6798: Race issue caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58799,Web2 Backend,Web2 Backend Variant 6799,Incorrect assumption,Missing boundary check,Web2 Backend variant #6799: Incorrect assumption caused by Missing boundary check. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
58800,Web2 Backend,Web2 Backend Variant 6800,Logic flaw,Input not validated,Web2 Backend variant #6800: Logic flaw caused by Input not validated. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
58801,Web2 Backend,Web2 Backend Variant 6801,Logic flaw,Invalid state transition,Web2 Backend variant #6801: Logic flaw caused by Invalid state transition. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
58802,Web2 Backend,Web2 Backend Variant 6802,Invalid validation,Incorrect signature,Web2 Backend variant #6802: Invalid validation caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
58803,Web2 Backend,Web2 Backend Variant 6803,Unexpected state,Missing boundary check,Web2 Backend variant #6803: Unexpected state caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
58804,Web2 Backend,Web2 Backend Variant 6804,Logic flaw,Wrong assumption,Web2 Backend variant #6804: Logic flaw caused by Wrong assumption. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
58805,Web2 Backend,Web2 Backend Variant 6805,Race issue,State not checked,Web2 Backend variant #6805: Race issue caused by State not checked. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
58806,Web2 Backend,Web2 Backend Variant 6806,Missing guard,Incorrect signature,Web2 Backend variant #6806: Missing guard caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
58807,Web2 Backend,Web2 Backend Variant 6807,Incorrect assumption,Incorrect signature,Web2 Backend variant #6807: Incorrect assumption caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58808,Web2 Backend,Web2 Backend Variant 6808,Incorrect assumption,Incorrect signature,Web2 Backend variant #6808: Incorrect assumption caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
58809,Web2 Backend,Web2 Backend Variant 6809,Incorrect assumption,Input not validated,Web2 Backend variant #6809: Incorrect assumption caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
58810,Web2 Backend,Web2 Backend Variant 6810,Incorrect assumption,State not checked,Web2 Backend variant #6810: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
58811,Web2 Backend,Web2 Backend Variant 6811,Unexpected state,Missing boundary check,Web2 Backend variant #6811: Unexpected state caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58812,Web2 Backend,Web2 Backend Variant 6812,Incorrect assumption,Input not validated,Web2 Backend variant #6812: Incorrect assumption caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
58813,Web2 Backend,Web2 Backend Variant 6813,Unexpected state,Invalid state transition,Web2 Backend variant #6813: Unexpected state caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58814,Web2 Backend,Web2 Backend Variant 6814,Logic flaw,Incorrect signature,Web2 Backend variant #6814: Logic flaw caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
58815,Web2 Backend,Web2 Backend Variant 6815,Invalid validation,Missing boundary check,Web2 Backend variant #6815: Invalid validation caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58816,Web2 Backend,Web2 Backend Variant 6816,Missing guard,Wrong assumption,Web2 Backend variant #6816: Missing guard caused by Wrong assumption. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
58817,Web2 Backend,Web2 Backend Variant 6817,Race issue,Wrong assumption,Web2 Backend variant #6817: Race issue caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58818,Web2 Backend,Web2 Backend Variant 6818,Missing guard,Missing boundary check,Web2 Backend variant #6818: Missing guard caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
58819,Web2 Backend,Web2 Backend Variant 6819,Incorrect assumption,Input not validated,Web2 Backend variant #6819: Incorrect assumption caused by Input not validated. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
58820,Web2 Backend,Web2 Backend Variant 6820,Incorrect assumption,State not checked,Web2 Backend variant #6820: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
58821,Web2 Backend,Web2 Backend Variant 6821,Missing guard,Wrong assumption,Web2 Backend variant #6821: Missing guard caused by Wrong assumption. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
58822,Web2 Backend,Web2 Backend Variant 6822,Unexpected state,Wrong assumption,Web2 Backend variant #6822: Unexpected state caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
58823,Web2 Backend,Web2 Backend Variant 6823,Unexpected state,Wrong assumption,Web2 Backend variant #6823: Unexpected state caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58824,Web2 Backend,Web2 Backend Variant 6824,Missing guard,Missing boundary check,Web2 Backend variant #6824: Missing guard caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
58825,Web2 Backend,Web2 Backend Variant 6825,Unexpected state,Missing boundary check,Web2 Backend variant #6825: Unexpected state caused by Missing boundary check. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
58826,Web2 Backend,Web2 Backend Variant 6826,Logic flaw,Invalid state transition,Web2 Backend variant #6826: Logic flaw caused by Invalid state transition. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58827,Web2 Backend,Web2 Backend Variant 6827,Missing guard,Incorrect signature,Web2 Backend variant #6827: Missing guard caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
58828,Web2 Backend,Web2 Backend Variant 6828,Invalid validation,Missing boundary check,Web2 Backend variant #6828: Invalid validation caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
58829,Web2 Backend,Web2 Backend Variant 6829,Invalid validation,Wrong assumption,Web2 Backend variant #6829: Invalid validation caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58830,Web2 Backend,Web2 Backend Variant 6830,Invalid validation,State not checked,Web2 Backend variant #6830: Invalid validation caused by State not checked. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58831,Web2 Backend,Web2 Backend Variant 6831,Logic flaw,State not checked,Web2 Backend variant #6831: Logic flaw caused by State not checked. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58832,Web2 Backend,Web2 Backend Variant 6832,Race issue,Wrong assumption,Web2 Backend variant #6832: Race issue caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58833,Web2 Backend,Web2 Backend Variant 6833,Logic flaw,State not checked,Web2 Backend variant #6833: Logic flaw caused by State not checked. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58834,Web2 Backend,Web2 Backend Variant 6834,Logic flaw,Input not validated,Web2 Backend variant #6834: Logic flaw caused by Input not validated. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
58835,Web2 Backend,Web2 Backend Variant 6835,Incorrect assumption,State not checked,Web2 Backend variant #6835: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
58836,Web2 Backend,Web2 Backend Variant 6836,Invalid validation,Incorrect signature,Web2 Backend variant #6836: Invalid validation caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58837,Web2 Backend,Web2 Backend Variant 6837,Incorrect assumption,Missing boundary check,Web2 Backend variant #6837: Incorrect assumption caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58838,Web2 Backend,Web2 Backend Variant 6838,Unexpected state,Input not validated,Web2 Backend variant #6838: Unexpected state caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58839,Web2 Backend,Web2 Backend Variant 6839,Race issue,Invalid state transition,Web2 Backend variant #6839: Race issue caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58840,Web2 Backend,Web2 Backend Variant 6840,Missing guard,State not checked,Web2 Backend variant #6840: Missing guard caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58841,Web2 Backend,Web2 Backend Variant 6841,Race issue,Wrong assumption,Web2 Backend variant #6841: Race issue caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58842,Web2 Backend,Web2 Backend Variant 6842,Logic flaw,Wrong assumption,Web2 Backend variant #6842: Logic flaw caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58843,Web2 Backend,Web2 Backend Variant 6843,Missing guard,State not checked,Web2 Backend variant #6843: Missing guard caused by State not checked. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
58844,Web2 Backend,Web2 Backend Variant 6844,Logic flaw,State not checked,Web2 Backend variant #6844: Logic flaw caused by State not checked. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
58845,Web2 Backend,Web2 Backend Variant 6845,Missing guard,Input not validated,Web2 Backend variant #6845: Missing guard caused by Input not validated. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
58846,Web2 Backend,Web2 Backend Variant 6846,Incorrect assumption,Invalid state transition,Web2 Backend variant #6846: Incorrect assumption caused by Invalid state transition. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
58847,Web2 Backend,Web2 Backend Variant 6847,Race issue,Input not validated,Web2 Backend variant #6847: Race issue caused by Input not validated. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58848,Web2 Backend,Web2 Backend Variant 6848,Incorrect assumption,Missing boundary check,Web2 Backend variant #6848: Incorrect assumption caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58849,Web2 Backend,Web2 Backend Variant 6849,Unexpected state,Wrong assumption,Web2 Backend variant #6849: Unexpected state caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58850,Web2 Backend,Web2 Backend Variant 6850,Race issue,Missing boundary check,Web2 Backend variant #6850: Race issue caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58851,Web2 Backend,Web2 Backend Variant 6851,Invalid validation,Invalid state transition,Web2 Backend variant #6851: Invalid validation caused by Invalid state transition. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
58852,Web2 Backend,Web2 Backend Variant 6852,Invalid validation,Incorrect signature,Web2 Backend variant #6852: Invalid validation caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
58853,Web2 Backend,Web2 Backend Variant 6853,Race issue,Incorrect signature,Web2 Backend variant #6853: Race issue caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
58854,Web2 Backend,Web2 Backend Variant 6854,Incorrect assumption,Invalid state transition,Web2 Backend variant #6854: Incorrect assumption caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
58855,Web2 Backend,Web2 Backend Variant 6855,Logic flaw,Incorrect signature,Web2 Backend variant #6855: Logic flaw caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
58856,Web2 Backend,Web2 Backend Variant 6856,Unexpected state,Incorrect signature,Web2 Backend variant #6856: Unexpected state caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
58857,Web2 Backend,Web2 Backend Variant 6857,Missing guard,Missing boundary check,Web2 Backend variant #6857: Missing guard caused by Missing boundary check. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
58858,Web2 Backend,Web2 Backend Variant 6858,Missing guard,Missing boundary check,Web2 Backend variant #6858: Missing guard caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58859,Web2 Backend,Web2 Backend Variant 6859,Race issue,Incorrect signature,Web2 Backend variant #6859: Race issue caused by Incorrect signature. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
58860,Web2 Backend,Web2 Backend Variant 6860,Race issue,State not checked,Web2 Backend variant #6860: Race issue caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
58861,Web2 Backend,Web2 Backend Variant 6861,Incorrect assumption,Input not validated,Web2 Backend variant #6861: Incorrect assumption caused by Input not validated. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58862,Web2 Backend,Web2 Backend Variant 6862,Logic flaw,Input not validated,Web2 Backend variant #6862: Logic flaw caused by Input not validated. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
58863,Web2 Backend,Web2 Backend Variant 6863,Invalid validation,Incorrect signature,Web2 Backend variant #6863: Invalid validation caused by Incorrect signature. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
58864,Web2 Backend,Web2 Backend Variant 6864,Logic flaw,Wrong assumption,Web2 Backend variant #6864: Logic flaw caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58865,Web2 Backend,Web2 Backend Variant 6865,Race issue,Input not validated,Web2 Backend variant #6865: Race issue caused by Input not validated. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
58866,Web2 Backend,Web2 Backend Variant 6866,Race issue,Incorrect signature,Web2 Backend variant #6866: Race issue caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58867,Web2 Backend,Web2 Backend Variant 6867,Incorrect assumption,State not checked,Web2 Backend variant #6867: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58868,Web2 Backend,Web2 Backend Variant 6868,Missing guard,State not checked,Web2 Backend variant #6868: Missing guard caused by State not checked. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
58869,Web2 Backend,Web2 Backend Variant 6869,Unexpected state,Invalid state transition,Web2 Backend variant #6869: Unexpected state caused by Invalid state transition. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
58870,Web2 Backend,Web2 Backend Variant 6870,Incorrect assumption,Incorrect signature,Web2 Backend variant #6870: Incorrect assumption caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58871,Web2 Backend,Web2 Backend Variant 6871,Logic flaw,Missing boundary check,Web2 Backend variant #6871: Logic flaw caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
58872,Web2 Backend,Web2 Backend Variant 6872,Race issue,Missing boundary check,Web2 Backend variant #6872: Race issue caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
58873,Web2 Backend,Web2 Backend Variant 6873,Unexpected state,Wrong assumption,Web2 Backend variant #6873: Unexpected state caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
58874,Web2 Backend,Web2 Backend Variant 6874,Race issue,State not checked,Web2 Backend variant #6874: Race issue caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58875,Web2 Backend,Web2 Backend Variant 6875,Unexpected state,Wrong assumption,Web2 Backend variant #6875: Unexpected state caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58876,Web2 Backend,Web2 Backend Variant 6876,Unexpected state,Incorrect signature,Web2 Backend variant #6876: Unexpected state caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
58877,Web2 Backend,Web2 Backend Variant 6877,Incorrect assumption,Wrong assumption,Web2 Backend variant #6877: Incorrect assumption caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
58878,Web2 Backend,Web2 Backend Variant 6878,Unexpected state,State not checked,Web2 Backend variant #6878: Unexpected state caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
58879,Web2 Backend,Web2 Backend Variant 6879,Invalid validation,Incorrect signature,Web2 Backend variant #6879: Invalid validation caused by Incorrect signature. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
58880,Web2 Backend,Web2 Backend Variant 6880,Invalid validation,Missing boundary check,Web2 Backend variant #6880: Invalid validation caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
58881,Web2 Backend,Web2 Backend Variant 6881,Race issue,State not checked,Web2 Backend variant #6881: Race issue caused by State not checked. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
58882,Web2 Backend,Web2 Backend Variant 6882,Incorrect assumption,State not checked,Web2 Backend variant #6882: Incorrect assumption caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
58883,Web2 Backend,Web2 Backend Variant 6883,Invalid validation,Invalid state transition,Web2 Backend variant #6883: Invalid validation caused by Invalid state transition. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
58884,Web2 Backend,Web2 Backend Variant 6884,Race issue,Incorrect signature,Web2 Backend variant #6884: Race issue caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
